id,company,url,experience
2064,Loop Engineering,http://www.loopbd.com,5
2065,Bizmappers,http://www.bizmappers.com,2
2066,Chashee.Land,http://www.chashee.land,0
2067,Agromukam BD Ltd,http://agromukam.com,1
2068,K Aziz Global Ltd.,https://keimart.com.bd/,1
2069,BMS TECH LOGISTICS LTD.,http://www.dropshep.com,1
2070,MS Saad Bin Kabir,http://www.saadbinkabir.com,4
2071,Hatbajar.com,http://hatbajar.com/,9
2072,Kanon Craft,http://www.kanoncraft.com,2
2073,Ok Food,http://www.okfood.com.bd,3
2074,Gulbahar,http://www.gulbahar.com.bd,3
2075,Nuport Industrial Automation Company Ltd.,http://www.nuport.io,2
2076,Munshe Industries Limited,http://www.munsheindustries.com,2
2077,nebs-it solution,http://www.nebs-it.com,2
2078,SellBee,http://www.sellbee.xyz,1
2079,Interior dot,http://www.interiordotbd.com,1
2080,Bang Tech,https://bangtech.motionview.com.bd/,0
2081,Moar Space Limited,https://moarbd.com/,7
2082,Bahaza OTM,https://bahaza.com/,0
2083,CSL Training,https://www.csltraining.com/,10
2084,Alisha Trading Ltd.,https://alishashop.com,0
2085,Creative Clipping Path Ltd.(CCPL),https://www.creativeclippingpath.com/,9
2086,Notionhive Bangladesh Ltd,https://notionhive.com/,4
2087,Wholesale Electronics,https://wholesaleelectronics.com.bd/,1
2088,ShoppersBD,https://www.shoppersbd.com,10
2089,Mohasagor IT Solutions,https://www.mohasagorit.solutions,2
2090,A Z TECH,http://www.https://aztech-bd.com/,1
2091,FlingEx,http://www.flingex.com,2
2092,Anzaar Lifestyle,https://anzaarlifestyle.com/,2
2093,Divergent Technologies Limited,https://www.divergenttechbd.com/,7
2094,Trade Global Ltd,https://dairymanltd.com/,8
2095,SAIC INSTITUTE OF MANAGEMENT & TECHNOLOGY (SIMT),https://www.simt.edu.bd,21
2096,Shohagh Paribahan Pvt. Limited,www.shohagh.com,33
2097,TRAVEL TRIP BD,http://www.traveltripbd.com,2
2098,amaz,http://www.amaz.com.bd,0
2099,HealthOS Limited,(1)  http://healthos.io              (2)  https://play.google.com/store/apps/details?id=io.healthos.androidecom,2
2100,Inception Technologies Ltd,https://inceptiontech.ltd,2
2101,saatdin.com,http://www.saatdin.com,0
2102,GRID Ventures Ltd.,http://www.99grid.com,2
2103,Lubnan Trade Consortium Ltd,http://www.lubnanbd.com,18
2104,Decent Act International,http://www.decent-act.com,17
2105,Bhalo Ponno,https://bhaloponno.com/,1
2106,FinCoach Bangladesh Limited,https://fincoachbd.com/,0
2107,Unisoft Systems Limited,https://www.uslbd.com,24
2108,Computer Archives IT Services & Solution,https://www.archivesbd.com/,13
2109,Nicety Solutions & Services Ltd.,http://www.nicety.com.bd,2
2110,Shoppers,http://www.shoppersi.com,5
2111,Online Tech Academy,https://onlinetechacademy.com,5
2112,Amaya Industries,https://amaya.com.bd/,1
2113,Pakiza Technovation Ltd,https://www.pakizatvl.com/,6
2114,Advanced Dynamics Ltd.,http://www.adv-dynamics.com,4
2115,Getinbox Limited,http://www.getinbox.xyz,3
2116,Krishi Bazar,https://krishibazar.com.bd/,4
2117,Pentagon International Limited,"https://pentagonint.com/,https://www.kodomo.com.bd/",12
2118,MedEasy Healthcare Limited,http://www.medeasy.health,3
2119,Travel Tracker,https://traveltrackerbd.com/,3
2120,Mapplate BD Ltd,https://www.mapplate.com.bd,1
2121,Neyamot Enterprise,https://www.neyamotenterprise.com,1
2122,Gootipa,https://gootipa.com/,7
2123,Kalpita,http://www,4
2124,SHELAI,http://www.shelai.style,15
2125,Symphotech Computer,https://www.symphotechbd.com,11
2126,Technology Park,https://technologyparkbd.com/,13
2127,UNITED CONSULTANCY AND TOURS,http://www.UNITEDCNT.COM,8
2128,DIGITECH COMPUTERS,http://www.digitech.com.bd,19
2129,MH Power,http://www.mhpower-bd.com,7
2130,arsaaz international,http://www.arsaaz.com,8
2131,JR Enterprise BD,https://www.jrelbd.com/,2
2132,GOFOOD,http://www.gofood.live,1
2133,Swadesh Bazar BD Ltd,https://swadeshbazarbd.com,0
2134,TV HUT,http://www.tvhut.com.bd,7
2135,EL-NINO BD. LIMITED,https://elninobd.com,4
2136,Solution Hub Technologies,https://www.sohub.com.bd,1
2137,Lunar Cloud BD,https://lunarcloudbd.com/,1
2138,Nutri X,nutrix.com.bd,0
2139,Kidiscoop,https://kidiscoop.com/,0
2140,Glaze,http://www,3
2141,Get-Aid Ltd.,https://get-aid.ltd/,1
2142,Dotnet Agency,https://dotnetagency.com,1
2143,Xception Ltd,https://xceptionbd.com/,0
2144,Halal o Healthy,http://www.halalohealthy.com,3
2145,Babur Dukan,http://www.baburdukan.com,4
2146,IT Sheba 24,https://www.itsheba24.com,3
2147,HandfeelBD,http://www.handfeelbd.com,4
2148,SIMEC System Ltd.,https://simecsystem.com/,9
2149,Selefe Private Limited,http://selefe.com/,1
2150,ZK Trading,http://www.zkfoodbd.com,1
2151,THE LARGEST EQUIPMENT RENTAL NETWORK,http://www.bdrentz.com,2
2152,Global Travel & Tours,https://www.globaltravelbd.com,4
2153,Rishona International Ltd.,http://www.rinternational.com.bd,3
2154,BMB24 Ltd.,http://www.bmb24.com,0
2155,MRAM TECNOLOGIES LTD,https://mram.com.bd/,2
2156,Bright Organic Agro Processing,http://www,5
2157,Kurtiana,https://www.kurtiana.com/,1
2158,Agro Trade Solution,http://www.agrotradesolution.com,2
2159,Bornon Lifestyle Ltd,http://www.bornonbd.com,3
2160,J A Station,https://jastation.com/,4
2161,Rongdhonu Corporation,http://www.rongdhonushop.com,3
2162,WORLD IT EXPRESS,https://worlditexpress.com,0
2163,Huukum Limited,https://huukum.com/,2
2164,Bibir Shinduk,http://www.bibirshinduk.com,1
2165,Jaraf International,https://www.jarafbd.com,0
2166,BD Fare Bangladesh Limited,http://www.bdfare.com,1
2167,Applied Business Initiatives Ltd.,https://abinitiatives.tech,4
2168,Buykori.com,http://www.buykori.com,0
2169,KushtiaShopping.Com,https://kushtiashopping.com/,6
2170,Chomok,http://wwwchamakbd.com,3
2173,Designer Collection,http://www,0
2174,Epyllion Holdings Limited,http://www.sailor.clothing,8
2176,Bella Online,http://www.bellaeventosbd.com,0
2177,Acure Agro Food & Nutrition,http://www.acurebd.com,4
2179,Bigbuy.Com.Bd,https://bigbuy.com.bd/,1
2181,REINFORCE LAB LTD.,http://www.reinforcelab.com,1
2182,Ogroni Informatix Limited,www.ogroni.com,4
2183,ProAdman Digital,http://www.proadman.com,7
2186,Journeyman Books,http://journeymanbooks.net:8084/,9
2187,Wholesale Plus,http://www.wholesaleplus.com.bd,0
2189,Agricare Global Limited,http://www.agricare.global,0
2190,SK CONCERN,https://skconcern.com/,2
2191,Alphaeshop Ltd,https://www.alphaeshop.store/,0
2194,Toletbook.com,http://www.toletbook.com,1
2196,Shatabdi NetBiz,https://snbizmail.wixsite.com/snbiz,0
2198,Pastels by Rongtoru,https://pastelsbyrongtoru.myshopify.com/?fbclid=IwAR2fbLdJsLxlitqKYtCv552iq3RvYz6axSNfb6tNFu2RRLpgqVfdeKqn9Ok_aem_Acl2MhLpQqD0lUZBjlOo48a0ejW05qABjHdVEJx7Xe_xquZaGVDngXLzqdJw5Nsk5zE&mibextid=Zxz2cZ,8
2200,Asiabiz Technology,http://www.asiabizbd.com,13
2201,Dorkarshop.com,http://www.dorkarshop.com,4
2202,Erisha Mart,http://www.erishamart.com,4
2203,Western Tailor,https://westerntailor.com/,0
2205,Target Wise Solutions,https://www.targetwise.io/,0
2206,Digital Payments Limited,https://pathaopay.com.bd,3
2207,Irasin Crafts Limited,http://www.irasincrafts.com,2
2209,MAGPIE INTERNATIONAL,http://www.magpie.com.bd,0
2210,Ghure Ashe.com,http://www.ghureashe.com,2
2212,GoBangla Tours & Travels,http://www.gobangla.xyz,6
2213,Kabirhaat.com,https://www.kabirhaat.com/,0
2215,Karpas,https://www.karpasbd.com,8
2216,Telcobright Limited,https://telcobright.com/,0
2217,Alpha Commerz LTD.,https://alphacommerz.com.bd/,0
2219,Satej & Safe Agro Foods Ltd,http://www.satej-bd.com,1
2221,Rapid Technology,http://www.rapidtechnology.com.bd,2
2222,CAPRICIOUS,https://capriciousestore.com/,3
2223,Ostadjee EdTech Limited,https://ostadjee.com,0
2224,Velenor,https://www.facebook.com/velenorbbd,0
2225,WHITELION Technologies Limited,https://www.wltechno.com,0
2226,Nexo Technologies Limited,https://nexopet.com/,3
2227,Bohu Bangladesh Limited,https://bohubd.com/,5
2228,S I Enterprise,https://sienterprise.com.bd/,8
2229,Panorama Management Advisory Services Limited,https://panoramamas.com/,0
2230,Mummy's kids zone,https://www.facebook.com/profile.php?id=100094072022503&mibextid=ZbWKwL,3
2231,Nishad Enterpris,http://www.facebook.com/nishadenterprisebd/,5
2232,Fossil furniture,http://www,8
2233,Try Dry Fish,http://www,1
2234,UCB Fintech Company Ltd.,http://www.upaybd.com,3
2235,Banglamart E-commrce Limited,http://banglamartecommerce.com.bd,0
2236,Taqwa IT BD,https://taqwaitbd.com/,2
2237,Entrepreneur and E-commerce Platform(EP),https://www.epforumbd.com,2
2238,Dear Health Care Ltd.,https://dear.com.bd/,4
